fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,label,quality,price,índice invertido,country,province,taster_name
8.7,0.33,0.38,3.3,0.063,10.0,19.0,0.99468,3.3,0.73,12.0,Excelente,7,49.0,670,US,California,Jim Gordon
6.6,0.61,0.01,1.9,0.08,8.0,25.0,0.99746,3.69,0.73,10.5,Bom,5,25.0,669,Argentina,Mendoza Province,Michael Schachner
7.4,0.61,0.01,2.0,0.07400000000000001,13.0,38.0,0.99748,3.48,0.65,9.8,Bom,5,29.0,668,Italy,Piedmont,Kerin O’Keefe
7.6,0.4,0.29,1.9,0.078,29.0,66.0,0.9971,3.45,0.59,9.5,Muito bom,6,8.0,667,France,Bordeaux,Roger Voss
7.4,0.61,0.01,2.0,0.07400000000000001,13.0,38.0,0.99748,3.48,0.65,9.8,Bom,5,25.0,666,France,Bordeaux,Roger Voss
6.6,0.61,0.01,1.9,0.08,8.0,25.0,0.99746,3.69,0.73,10.5,Bom,5,9.0,665,France,Bordeaux,Roger Voss
8.8,0.3,0.38,2.3,0.06,19.0,72.0,0.99543,3.39,0.72,11.8,Muito bom,6,19.0,664,France,Bordeaux,Roger Voss
8.8,0.3,0.38,2.3,0.06,19.0,72.0,0.99543,3.39,0.72,11.8,Muito bom,6,14.0,663,US,Oregon,Paul Gregutt
12.0,0.63,0.5,1.4,0.071,6.0,26.0,0.99791,3.07,0.6,10.4,Regular,4,4.0,662,US,Oregon,Paul Gregutt
7.2,0.38,0.38,2.8,0.068,23.0,42.0,0.99356,3.34,0.72,12.9,Excelente,7,7.0,661,Spain,Northern Spain,Michael Schachner
6.2,0.46,0.17,1.6,0.073,7.0,11.0,0.99425,3.61,0.54,11.4,Bom,5,1.0,660,US,California,Jim Gordon
9.6,0.33,0.52,2.2,0.07400000000000001,13.0,25.0,0.99509,3.36,0.76,12.4,Excelente,7,43.0,659,France,Champagne,Roger Voss
9.9,0.27,0.49,5.0,0.08199999999999999,9.0,17.0,0.99484,3.19,0.52,12.5,Excelente,7,11.0,658,Spain,Levante,Michael Schachner
10.1,0.43,0.4,2.6,0.092,13.0,52.0,0.99834,3.22,0.64,10.0,Excelente,7,17.0,657,US,California,Virginie Boone
9.8,0.5,0.34,2.3,0.094,10.0,45.0,0.99864,3.24,0.6,9.7,Excelente,7,4.0,656,Spain,Northern Spain,Michael Schachner
8.3,0.3,0.49,3.8,0.09,11.0,24.0,0.99498,3.27,0.64,12.1,Excelente,7,29.0,655,US,Oregon,Paul Gregutt
10.2,0.44,0.42,2.0,0.071,7.0,20.0,0.99566,3.14,0.79,11.1,Excelente,7,22.0,654,US,California,Virginie Boone
10.2,0.44,0.58,4.1,0.092,11.0,24.0,0.99745,3.29,0.99,12.0,Excelente,7,41.0,653,US,California,Virginie Boone
8.3,0.28,0.48,2.1,0.093,6.0,12.0,0.99408,3.26,0.62,12.4,Excelente,7,17.0,652,Portugal,Douro,Roger Voss
8.9,0.12,0.45,1.8,0.075,10.0,21.0,0.99552,3.41,0.76,11.9,Excelente,7,14.0,651,Portugal,Alentejano,Roger Voss
8.9,0.12,0.45,1.8,0.075,10.0,21.0,0.99552,3.41,0.76,11.9,Excelente,7,11.0,650,Italy,Piedmont,Kerin O’Keefe
8.9,0.12,0.45,1.8,0.075,10.0,21.0,0.99552,3.41,0.76,11.9,Excelente,7,3.0,649,US,California,Virginie Boone
8.3,0.28,0.48,2.1,0.093,6.0,12.0,0.99408,3.26,0.62,12.4,Excelente,7,28.0,648,US,California,Jim Gordon
8.2,0.31,0.4,2.2,0.058,6.0,10.0,0.99536,3.31,0.68,11.2,Excelente,7,49.0,647,Spain,Catalonia,Michael Schachner
10.2,0.34,0.48,2.1,0.052000000000000005,5.0,9.0,0.99458,3.2,0.69,12.1,Excelente,7,31.0,646,US,Oregon,Paul Gregutt
7.6,0.43,0.4,2.7,0.08199999999999999,6.0,11.0,0.99538,3.44,0.54,12.2,Muito bom,6,42.0,645,US,California,Jim Gordon
8.5,0.21,0.52,1.9,0.09,9.0,23.0,0.99648,3.36,0.67,10.4,Bom,5,2.0,644,Italy,Piedmont,Kerin O’Keefe
9.0,0.36,0.52,2.1,0.111,5.0,10.0,0.99568,3.31,0.62,11.3,Muito bom,6,13.0,643,Italy,Southern Italy,Kerin O’Keefe
9.5,0.37,0.52,2.0,0.08800000000000001,12.0,51.0,0.99613,3.29,0.58,11.1,Muito bom,6,37.0,642,US,California,Virginie Boone
6.4,0.57,0.12,2.3,0.12,25.0,36.0,0.99519,3.47,0.71,11.3,Excelente,7,35.0,641,Spain,Northern Spain,Michael Schachner
8.0,0.59,0.05,2.0,0.08900000000000001,12.0,32.0,0.99735,3.36,0.61,10.0,Bom,5,18.0,640,France,Champagne,Roger Voss
8.5,0.47,0.27,1.9,0.058,18.0,38.0,0.99518,3.16,0.85,11.1,Muito bom,6,37.0,639,France,Bordeaux,Roger Voss
7.1,0.56,0.14,1.6,0.078,7.0,18.0,0.99592,3.27,0.62,9.3,Bom,5,9.0,638,France,Bordeaux,Roger Voss
6.6,0.57,0.02,2.1,0.115,6.0,16.0,0.99654,3.38,0.69,9.5,Bom,5,37.0,637,France,Champagne,Roger Voss
8.8,0.27,0.39,2.0,0.1,20.0,27.0,0.99546,3.15,0.69,11.2,Muito bom,6,22.0,636,France,Bordeaux,Roger Voss
8.5,0.47,0.27,1.9,0.058,18.0,38.0,0.99518,3.16,0.85,11.1,Muito bom,6,23.0,635,Italy,Lombardy,
8.3,0.34,0.4,2.4,0.065,24.0,48.0,0.99554,3.34,0.86,11.0,Muito bom,6,18.0,634,Italy,Southern Italy,
9.0,0.38,0.41,2.4,0.103,6.0,10.0,0.99604,3.13,0.58,11.9,Excelente,7,20.0,633,New Zealand,Marlborough,Joe Czerwinski
8.5,0.66,0.2,2.1,0.097,23.0,113.0,0.99733,3.13,0.48,9.2,Bom,5,49.0,632,Chile,Casablanca Valley,Michael Schachner
9.0,0.4,0.43,2.4,0.068,29.0,46.0,0.9943,3.2,0.6,12.2,Muito bom,6,20.0,631,Italy,Veneto,
6.7,0.56,0.09,2.9,0.079,7.0,22.0,0.99669,3.46,0.61,10.2,Bom,5,23.0,630,Chile,Maipo Valley,Michael Schachner
10.4,0.26,0.48,1.9,0.066,6.0,10.0,0.99724,3.33,0.87,10.9,Muito bom,6,19.0,629,US,California,
10.4,0.26,0.48,1.9,0.066,6.0,10.0,0.99724,3.33,0.87,10.9,Muito bom,6,8.0,628,France,Champagne,Roger Voss
10.1,0.38,0.5,2.4,0.104,6.0,13.0,0.99643,3.22,0.65,11.6,Excelente,7,30.0,627,US,California,
8.5,0.34,0.44,1.7,0.079,6.0,12.0,0.99605,3.52,0.63,10.7,Bom,5,3.0,626,US,California,
8.8,0.33,0.41,5.9,0.073,7.0,13.0,0.99658,3.3,0.62,12.1,Excelente,7,33.0,625,US,Washington,Paul Gregutt
7.2,0.41,0.3,2.1,0.083,35.0,72.0,0.997,3.44,0.52,9.4,Bom,5,28.0,624,Italy,Sicily & Sardinia,
7.2,0.41,0.3,2.1,0.083,35.0,72.0,0.997,3.44,0.52,9.4,Bom,5,6.0,623,US,California,
8.4,0.59,0.29,2.6,0.109,31.0,119.0,0.99801,3.15,0.5,9.1,Bom,5,7.0,622,US,California,
7.0,0.4,0.32,3.6,0.061,9.0,29.0,0.99416,3.28,0.49,11.3,Excelente,7,33.0,621,US,California,
12.2,0.45,0.49,1.4,0.075,3.0,6.0,0.9969,3.13,0.63,10.4,Bom,5,7.0,620,France,Bordeaux,Roger Voss
9.1,0.5,0.3,1.9,0.065,8.0,17.0,0.99774,3.32,0.71,10.5,Muito bom,6,29.0,619,Italy,Veneto,
9.5,0.86,0.26,1.9,0.079,13.0,28.0,0.99712,3.25,0.62,10.0,Bom,5,14.0,618,France,Bordeaux,Roger Voss
7.3,0.52,0.32,2.1,0.07,51.0,70.0,0.99418,3.34,0.82,12.9,Muito bom,6,37.0,617,Italy,Veneto,
9.1,0.5,0.3,1.9,0.065,8.0,17.0,0.99774,3.32,0.71,10.5,Muito bom,6,24.0,616,US,California,
12.2,0.45,0.49,1.4,0.075,3.0,6.0,0.9969,3.13,0.63,10.4,Bom,5,30.0,615,Romania,Dealu Mare,Susan Kostrzewa
7.4,0.58,0.0,2.0,0.064,7.0,11.0,0.99562,3.45,0.58,11.3,Muito bom,6,8.0,614,Argentina,Mendoza Province,Michael Schachner
9.8,0.34,0.39,1.4,0.066,3.0,7.0,0.9947,3.19,0.55,11.4,Excelente,7,46.0,613,Portugal,Port,Roger Voss
7.1,0.36,0.3,1.6,0.08,35.0,70.0,0.99693,3.44,0.5,9.4,Bom,5,24.0,612,Australia,South Australia,
7.7,0.39,0.12,1.7,0.097,19.0,27.0,0.99596,3.16,0.49,9.4,Bom,5,26.0,611,US,Oregon,Paul Gregutt
9.7,0.295,0.4,1.5,0.073,14.0,21.0,0.99556,3.14,0.51,10.9,Muito bom,6,13.0,610,Spain,Northern Spain,Michael Schachner
7.7,0.39,0.12,1.7,0.097,19.0,27.0,0.99596,3.16,0.49,9.4,Bom,5,44.0,609,US,California,
7.1,0.34,0.28,2.0,0.08199999999999999,31.0,68.0,0.99694,3.45,0.48,9.4,Bom,5,4.0,608,France,Southwest France,Roger Voss
6.5,0.4,0.1,2.0,0.076,30.0,47.0,0.99554,3.36,0.48,9.4,Muito bom,6,10.0,607,France,Southwest France,Roger Voss
7.1,0.34,0.28,2.0,0.08199999999999999,31.0,68.0,0.99694,3.45,0.48,9.4,Bom,5,31.0,606,France,Southwest France,Roger Voss
10.0,0.35,0.45,2.5,0.092,20.0,88.0,0.99918,3.15,0.43,9.4,Bom,5,38.0,605,France,Loire Valley,Roger Voss
7.7,0.6,0.06,2.0,0.079,19.0,41.0,0.99697,3.39,0.62,10.1,Muito bom,6,44.0,604,Italy,Sicily & Sardinia,
5.6,0.66,0.0,2.2,0.087,3.0,11.0,0.99378,3.71,0.63,12.8,Excelente,7,14.0,603,Italy,Sicily & Sardinia,
5.6,0.66,0.0,2.2,0.087,3.0,11.0,0.99378,3.71,0.63,12.8,Excelente,7,42.0,602,Australia,South Australia,Joe Czerwinski
8.9,0.84,0.34,1.4,0.05,4.0,10.0,0.99554,3.12,0.48,9.1,Muito bom,6,20.0,601,US,Oregon,Paul Gregutt
6.4,0.69,0.0,1.65,0.055,7.0,12.0,0.99162,3.47,0.53,12.9,Muito bom,6,37.0,600,US,Oregon,Paul Gregutt
7.5,0.43,0.3,2.2,0.062,6.0,12.0,0.99495,3.44,0.72,11.5,Excelente,7,38.0,599,US,Oregon,Paul Gregutt
9.9,0.35,0.38,1.5,0.058,31.0,47.0,0.99676,3.26,0.82,10.6,Excelente,7,38.0,598,Italy,Sicily & Sardinia,
9.1,0.29,0.33,2.05,0.063,13.0,27.0,0.99516,3.26,0.84,11.7,Excelente,7,7.0,597,US,Oregon,Paul Gregutt
6.8,0.36,0.32,1.8,0.067,4.0,8.0,0.9928,3.36,0.55,12.8,Excelente,7,18.0,596,France,Southwest France,Roger Voss
8.2,0.43,0.29,1.6,0.081,27.0,45.0,0.99603,3.25,0.54,10.3,Bom,5,29.0,595,France,Southwest France,Roger Voss
6.8,0.36,0.32,1.8,0.067,4.0,8.0,0.9928,3.36,0.55,12.8,Excelente,7,38.0,594,France,Loire Valley,Roger Voss
9.1,0.29,0.33,2.05,0.063,13.0,27.0,0.99516,3.26,0.84,11.7,Excelente,7,43.0,593,US,Oregon,Paul Gregutt
9.1,0.3,0.34,2.0,0.064,12.0,25.0,0.99516,3.26,0.84,11.7,Excelente,7,35.0,592,France,Loire Valley,Roger Voss
8.9,0.35,0.4,3.6,0.11,12.0,24.0,0.99549,3.23,0.7,12.0,Excelente,7,25.0,591,Australia,South Australia,
9.6,0.5,0.36,2.8,0.116,26.0,55.0,0.99722,3.18,0.68,10.9,Bom,5,38.0,590,Chile,Maipo Valley,
8.9,0.28,0.45,1.7,0.067,7.0,12.0,0.99354,3.25,0.55,12.3,Excelente,7,37.0,589,US,Oregon,Paul Gregutt
8.9,0.32,0.31,2.0,0.08800000000000001,12.0,19.0,0.9957,3.17,0.55,10.4,Muito bom,6,11.0,588,US,New York,
7.7,1.005,0.15,2.1,0.102,11.0,32.0,0.99604,3.23,0.48,10.0,Bom,5,48.0,587,Italy,Sicily & Sardinia,Kerin O’Keefe
7.5,0.71,0.0,1.6,0.092,22.0,31.0,0.99635,3.38,0.58,10.0,Muito bom,6,41.0,586,Italy,Sicily & Sardinia,Kerin O’Keefe
8.0,0.58,0.16,2.0,0.12,3.0,7.0,0.99454,3.22,0.58,11.2,Muito bom,6,12.0,585,US,California,Matt Kettmann
10.5,0.39,0.46,2.2,0.075,14.0,27.0,0.99598,3.06,0.84,11.4,Muito bom,6,11.0,584,US,California,Matt Kettmann
8.9,0.38,0.4,2.2,0.068,12.0,28.0,0.99486,3.27,0.75,12.6,Excelente,7,50.0,583,Italy,Sicily & Sardinia,Kerin O’Keefe
8.0,0.18,0.37,0.9,0.049,36.0,109.0,0.99007,2.89,0.44,12.7,Muito bom,6,3.0,582,Italy,Sicily & Sardinia,Kerin O’Keefe
8.0,0.18,0.37,0.9,0.049,36.0,109.0,0.99007,2.89,0.44,12.7,Muito bom,6,30.0,581,France,Alsace,Roger Voss
7.0,0.5,0.14,1.8,0.078,10.0,23.0,0.99636,3.53,0.61,10.4,Bom,5,48.0,580,US,California,Virginie Boone
11.3,0.36,0.66,2.4,0.123,3.0,8.0,0.99642,3.2,0.53,11.9,Muito bom,6,5.0,579,US,Oregon,Paul Gregutt
11.3,0.36,0.66,2.4,0.123,3.0,8.0,0.99642,3.2,0.53,11.9,Muito bom,6,26.0,578,Argentina,Mendoza Province,Michael Schachner
7.0,0.51,0.09,2.1,0.062,4.0,9.0,0.99584,3.35,0.54,10.5,Bom,5,24.0,577,Italy,Sicily & Sardinia,Kerin O’Keefe
8.2,0.32,0.42,2.3,0.098,3.0,9.0,0.99506,3.27,0.55,12.3,Muito bom,6,1.0,576,Israel,Galilee,Mike DeSimone
7.7,0.58,0.01,1.8,0.08800000000000001,12.0,18.0,0.99568,3.32,0.56,10.5,Excelente,7,36.0,575,France,Alsace,Roger Voss
8.6,0.83,0.0,2.8,0.095,17.0,43.0,0.99822,3.33,0.6,10.4,Muito bom,6,20.0,574,US,California,Matt Kettmann
7.9,0.31,0.32,1.9,0.066,14.0,36.0,0.99364,3.41,0.56,12.6,Muito bom,6,4.0,573,US,Oregon,Paul Gregutt
6.4,0.795,0.0,2.2,0.065,28.0,52.0,0.99378,3.49,0.52,11.6,Bom,5,16.0,572,US,Oregon,Paul Gregutt
7.2,0.34,0.21,2.5,0.075,41.0,68.0,0.99586,3.37,0.54,10.1,Muito bom,6,21.0,571,Spain,Northern Spain,Michael Schachner
7.7,0.58,0.01,1.8,0.08800000000000001,12.0,18.0,0.99568,3.32,0.56,10.5,Excelente,7,50.0,570,Spain,Northern Spain,Michael Schachner
7.1,0.59,0.0,2.1,0.091,9.0,14.0,0.99488,3.42,0.55,11.5,Excelente,7,31.0,569,US,California,Virginie Boone
7.3,0.55,0.01,1.8,0.093,9.0,15.0,0.99514,3.35,0.58,11.0,Excelente,7,39.0,568,Spain,Northern Spain,Michael Schachner
8.1,0.82,0.0,4.1,0.095,5.0,14.0,0.99854,3.36,0.53,9.6,Bom,5,34.0,567,New Zealand,Marlborough,Joe Czerwinski
7.5,0.57,0.08,2.6,0.08900000000000001,14.0,27.0,0.99592,3.3,0.59,10.4,Muito bom,6,17.0,566,US,California,Matt Kettmann
8.9,0.745,0.18,2.5,0.077,15.0,48.0,0.99739,3.2,0.47,9.7,Muito bom,6,41.0,565,France,Alsace,Roger Voss
10.1,0.37,0.34,2.4,0.085,5.0,17.0,0.99683,3.17,0.65,10.6,Excelente,7,43.0,564,Italy,Sicily & Sardinia,Kerin O’Keefe
7.6,0.31,0.34,2.5,0.08199999999999999,26.0,35.0,0.99356,3.22,0.59,12.5,Excelente,7,3.0,563,Italy,Sicily & Sardinia,Kerin O’Keefe
7.3,0.91,0.1,1.8,0.07400000000000001,20.0,56.0,0.99672,3.35,0.56,9.2,Bom,5,1.0,562,US,Oregon,Sean P. Sullivan
8.7,0.41,0.41,6.2,0.078,25.0,42.0,0.9953,3.24,0.77,12.6,Excelente,7,38.0,561,New Zealand,Hawke's Bay,Joe Czerwinski
8.9,0.5,0.21,2.2,0.08800000000000001,21.0,39.0,0.99692,3.33,0.83,11.1,Muito bom,6,13.0,560,Spain,Galicia,Michael Schachner
7.4,0.965,0.0,2.2,0.08800000000000001,16.0,32.0,0.99756,3.58,0.67,10.2,Bom,5,10.0,559,Argentina,Mendoza Province,Michael Schachner
6.9,0.49,0.19,1.7,0.079,13.0,26.0,0.99547,3.38,0.64,9.8,Muito bom,6,26.0,558,New Zealand,Hawke's Bay,Joe Czerwinski
8.9,0.5,0.21,2.2,0.08800000000000001,21.0,39.0,0.99692,3.33,0.83,11.1,Muito bom,6,33.0,557,Spain,Northern Spain,Michael Schachner
9.5,0.39,0.41,8.9,0.069,18.0,39.0,0.99859,3.29,0.81,10.9,Excelente,7,5.0,556,Austria,Niederösterreich,Roger Voss
6.4,0.39,0.33,3.3,0.046,12.0,53.0,0.99294,3.36,0.62,12.2,Muito bom,6,6.0,555,Italy,Northeastern Italy,
6.9,0.44,0.0,1.4,0.07,32.0,38.0,0.99438,3.32,0.58,11.4,Muito bom,6,37.0,554,US,Oregon,Paul Gregutt
7.6,0.78,0.0,1.7,0.076,33.0,45.0,0.99612,3.31,0.62,10.7,Muito bom,6,45.0,553,Italy,Northeastern Italy,
7.1,0.43,0.17,1.8,0.08199999999999999,27.0,51.0,0.99634,3.49,0.64,10.4,Bom,5,6.0,552,US,California,
9.3,0.49,0.36,1.7,0.081,3.0,14.0,0.99702,3.27,0.78,10.9,Muito bom,6,29.0,551,France,Languedoc-Roussillon,Roger Voss
9.3,0.5,0.36,1.8,0.084,6.0,17.0,0.99704,3.27,0.77,10.8,Muito bom,6,11.0,550,France,Languedoc-Roussillon,Roger Voss
7.1,0.43,0.17,1.8,0.08199999999999999,27.0,51.0,0.99634,3.49,0.64,10.4,Bom,5,9.0,549,US,California,
8.5,0.46,0.59,1.4,0.414,16.0,45.0,0.99702,3.03,1.34,9.2,Bom,5,30.0,548,Spain,Galicia,Michael Schachner
5.6,0.605,0.05,2.4,0.073,19.0,25.0,0.99258,3.56,0.55,12.9,Bom,5,1.0,547,US,California,
8.3,0.33,0.42,2.3,0.07,9.0,20.0,0.99426,3.38,0.77,12.7,Excelente,7,34.0,546,Spain,Northern Spain,Michael Schachner
8.2,0.64,0.27,2.0,0.095,5.0,77.0,0.99747,3.13,0.62,9.1,Muito bom,6,45.0,545,Italy,Northeastern Italy,
8.2,0.64,0.27,2.0,0.095,5.0,77.0,0.99747,3.13,0.62,9.1,Muito bom,6,14.0,544,Austria,Kremstal,Roger Voss
8.9,0.48,0.53,4.0,0.101,3.0,10.0,0.99586,3.21,0.59,12.1,Excelente,7,12.0,543,Austria,Niederösterreich,Roger Voss
7.6,0.42,0.25,3.9,0.104,28.0,90.0,0.99784,3.15,0.57,9.1,Bom,5,14.0,542,Chile,Central Valley,Michael Schachner
9.9,0.53,0.57,2.4,0.093,30.0,52.0,0.9971,3.19,0.76,11.6,Excelente,7,2.0,541,US,California,
8.9,0.48,0.53,4.0,0.101,3.0,10.0,0.99586,3.21,0.59,12.1,Excelente,7,31.0,540,Italy,Northeastern Italy,
11.6,0.23,0.57,1.8,0.07400000000000001,3.0,8.0,0.9981,3.14,0.7,9.9,Muito bom,6,19.0,539,France,Southwest France,Roger Voss
9.1,0.4,0.5,1.8,0.071,7.0,16.0,0.99462,3.21,0.69,12.5,Excepcional,8,8.0,538,France,France Other,Roger Voss
8.0,0.38,0.44,1.9,0.098,6.0,15.0,0.9956,3.3,0.64,11.4,Muito bom,6,50.0,537,Italy,Northeastern Italy,
10.2,0.29,0.65,2.4,0.075,6.0,17.0,0.99565,3.22,0.63,11.8,Muito bom,6,31.0,536,South Africa,Darling,Susan Kostrzewa
8.2,0.74,0.09,2.0,0.067,5.0,10.0,0.99418,3.28,0.57,11.8,Muito bom,6,48.0,535,Italy,Sicily & Sardinia,
7.7,0.61,0.18,2.4,0.083,6.0,20.0,0.9963,3.29,0.6,10.2,Muito bom,6,20.0,534,Portugal,Port,Roger Voss
6.6,0.52,0.08,2.4,0.07,13.0,26.0,0.99358,3.4,0.72,12.5,Excelente,7,43.0,533,US,California,Jim Gordon
11.1,0.31,0.53,2.2,0.06,3.0,10.0,0.99572,3.02,0.83,10.9,Excelente,7,5.0,532,US,California,Virginie Boone
11.1,0.31,0.53,2.2,0.06,3.0,10.0,0.99572,3.02,0.83,10.9,Excelente,7,28.0,531,US,Oregon,Paul Gregutt
8.0,0.62,0.35,2.8,0.086,28.0,52.0,0.997,3.31,0.62,10.8,Bom,5,7.0,530,US,Oregon,Paul Gregutt
9.3,0.33,0.45,1.5,0.057,19.0,37.0,0.99498,3.18,0.89,11.1,Excelente,7,36.0,529,US,Oregon,Paul Gregutt
7.5,0.77,0.2,8.1,0.098,30.0,92.0,0.99892,3.2,0.58,9.2,Bom,5,36.0,528,Italy,Piedmont,Kerin O’Keefe
7.2,0.35,0.26,1.8,0.083,33.0,75.0,0.9968,3.4,0.58,9.5,Muito bom,6,5.0,527,Portugal,Douro,Roger Voss
8.0,0.62,0.33,2.7,0.08800000000000001,16.0,37.0,0.9972,3.31,0.58,10.7,Muito bom,6,49.0,526,Portugal,Port,Roger Voss
7.5,0.77,0.2,8.1,0.098,30.0,92.0,0.99892,3.2,0.58,9.2,Bom,5,43.0,525,Australia,South Australia,Joe Czerwinski
9.1,0.25,0.34,2.0,0.071,45.0,67.0,0.99769,3.44,0.86,10.2,Excelente,7,50.0,524,US,California,Virginie Boone
9.9,0.32,0.56,2.0,0.073,3.0,8.0,0.99534,3.15,0.73,11.4,Muito bom,6,50.0,523,France,Loire Valley,Roger Voss
8.6,0.37,0.65,6.4,0.08,3.0,8.0,0.99817,3.27,0.58,11.0,Bom,5,,522,Italy,Piedmont,Kerin O’Keefe
8.6,0.37,0.65,6.4,0.08,3.0,8.0,0.99817,3.27,0.58,11.0,Bom,5,3.0,521,US,Oregon,Paul Gregutt
7.9,0.3,0.68,8.3,0.05,37.5,278.0,0.99316,3.01,0.51,12.3,Excelente,7,5.0,520,US,Oregon,Paul Gregutt
10.3,0.27,0.56,1.4,0.047,3.0,8.0,0.99471,3.16,0.51,11.8,Muito bom,6,10.0,519,US,Oregon,Paul Gregutt
7.9,0.3,0.68,8.3,0.05,37.5,289.0,0.99316,3.01,0.51,12.3,Excelente,7,12.0,518,US,Oregon,Paul Gregutt
7.2,0.38,0.3,1.8,0.073,31.0,70.0,0.99685,3.42,0.59,9.5,Muito bom,6,15.0,517,US,Oregon,Sean P. Sullivan
8.7,0.42,0.45,2.4,0.07200000000000001,32.0,59.0,0.99617,3.33,0.77,12.0,Muito bom,6,43.0,516,US,California,Virginie Boone
7.2,0.38,0.3,1.8,0.073,31.0,70.0,0.99685,3.42,0.59,9.5,Muito bom,6,41.0,515,France,Loire Valley,Roger Voss
6.8,0.48,0.08,1.8,0.07400000000000001,40.0,64.0,0.99529,3.12,0.49,9.6,Bom,5,13.0,514,US,California,Virginie Boone
8.5,0.34,0.4,4.7,0.055,3.0,9.0,0.99738,3.38,0.66,11.6,Excelente,7,43.0,513,US,Oregon,Paul Gregutt
7.9,0.19,0.42,1.6,0.057,18.0,30.0,0.994,3.29,0.69,11.2,Muito bom,6,2.0,512,US,California,Virginie Boone
11.6,0.41,0.54,1.5,0.095,22.0,41.0,0.99735,3.02,0.76,9.9,Excelente,7,15.0,511,US,Oregon,Sean P. Sullivan
11.6,0.41,0.54,1.5,0.095,22.0,41.0,0.99735,3.02,0.76,9.9,Excelente,7,1.0,510,US,California,Virginie Boone
10.0,0.26,0.54,1.9,0.083,42.0,74.0,0.99451,2.98,0.63,11.8,Excepcional,8,9.0,509,Portugal,Port,Roger Voss
7.9,0.34,0.42,2.0,0.086,8.0,19.0,0.99546,3.35,0.6,11.4,Muito bom,6,18.0,508,US,California,Virginie Boone
7.0,0.54,0.09,2.0,0.081,10.0,16.0,0.99479,3.43,0.59,11.5,Muito bom,6,4.0,507,US,Oregon,Paul Gregutt
9.2,0.31,0.36,2.2,0.079,11.0,31.0,0.99615,3.33,0.86,12.0,Excelente,7,3.0,506,France,Loire Valley,Roger Voss
6.6,0.725,0.09,5.5,0.117,9.0,17.0,0.99655,3.35,0.49,10.8,Muito bom,6,16.0,505,US,Oregon,Paul Gregutt
9.4,0.4,0.47,2.5,0.087,6.0,20.0,0.99772,3.15,0.5,10.5,Bom,5,22.0,504,US,California,Virginie Boone
6.6,0.725,0.09,5.5,0.117,9.0,17.0,0.99655,3.35,0.49,10.8,Muito bom,6,32.0,503,Chile,Maipo Valley,Michael Schachner
8.6,0.52,0.38,1.5,0.096,5.0,18.0,0.99666,3.2,0.52,9.4,Bom,5,11.0,502,US,Washington,Paul Gregutt
8.0,0.31,0.45,2.1,0.21600000000000005,5.0,16.0,0.99358,3.15,0.81,12.5,Excelente,7,3.0,501,US,California,Virginie Boone
8.6,0.52,0.38,1.5,0.096,5.0,18.0,0.99666,3.2,0.52,9.4,Bom,5,21.0,500,US,California,Matt Kettmann
8.4,0.34,0.42,2.1,0.07200000000000001,23.0,36.0,0.99392,3.11,0.78,12.4,Muito bom,6,39.0,499,Chile,Maule Valley,Michael Schachner
7.4,0.49,0.27,2.1,0.071,14.0,25.0,0.99388,3.35,0.63,12.0,Muito bom,6,14.0,498,Austria,Niederösterreich,Anne Krebiehl MW
6.1,0.48,0.09,1.7,0.078,18.0,30.0,0.99402,3.45,0.54,11.2,Muito bom,6,31.0,497,US,California,Virginie Boone
7.4,0.49,0.27,2.1,0.071,14.0,25.0,0.99388,3.35,0.63,12.0,Muito bom,6,41.0,496,US,Washington,Paul Gregutt
8.0,0.48,0.34,2.2,0.073,16.0,25.0,0.9936,3.28,0.66,12.4,Muito bom,6,28.0,495,France,Rhône Valley,Joe Czerwinski
6.3,0.57,0.28,2.1,0.048,13.0,49.0,0.99374,3.41,0.6,12.8,Bom,5,45.0,494,Italy,Piedmont,Kerin O’Keefe
8.2,0.23,0.42,1.9,0.069,9.0,17.0,0.99376,3.21,0.54,12.3,Muito bom,6,42.0,493,US,Washington,Paul Gregutt
9.1,0.3,0.41,2.0,0.068,10.0,24.0,0.99523,3.27,0.85,11.7,Excelente,7,32.0,492,US,California,Jim Gordon
8.1,0.78,0.1,3.3,0.09,4.0,13.0,0.99855,3.36,0.49,9.5,Bom,5,21.0,491,US,California,Matt Kettmann
10.8,0.47,0.43,2.1,0.171,27.0,66.0,0.9982,3.17,0.76,10.8,Muito bom,6,37.0,490,Italy,Tuscany,Kerin O’Keefe
8.3,0.53,0.0,1.4,0.07,6.0,14.0,0.99593,3.25,0.64,10.0,Muito bom,6,4.0,489,Spain,Northern Spain,Michael Schachner
5.4,0.42,0.27,2.0,0.092,23.0,55.0,0.99471,3.78,0.64,12.3,Excelente,7,15.0,488,Spain,Catalonia,Michael Schachner
7.9,0.33,0.41,1.5,0.056,6.0,35.0,0.99396,3.29,0.71,11.0,Muito bom,6,30.0,487,France,Rhône Valley,Joe Czerwinski
8.9,0.24,0.39,1.6,0.07400000000000001,3.0,10.0,0.99698,3.12,0.59,9.5,Muito bom,6,30.0,486,US,Washington,Sean P. Sullivan
5.0,0.4,0.5,4.3,0.046,29.0,80.0,0.9902,3.49,0.66,13.6,Muito bom,6,7.0,485,Italy,Tuscany,Kerin O’Keefe
